order_id,customer_id,vendor_id,order_date,product_category,order_amount,payment_method,delivery_status,customer_rating,region
ORD_01352,CUST_820,VEND_18,04-05-2024,Clothing,886.57,PayPal,Returned,3.9,South America
ORD_01353,CUST_928,VEND_232,24-12-2024,Beauty,223.26,ayal,DELiveRED,2,North America
ORD_01354,CUST_848,VEND_397,20-06-2025,Clothing,530.89,CreDiT CARd,Cancelled,1.9,South America
ORD_01355,CUST_402,VEND_177,01-06-2023,Eletronis,793.45,PayPal,Canelled,3.7,Asia
ORD_01356,CUST_934,VEND_460,06-22-2024,Sports,376.87,Debit Card,Cancelled,3.8,Asia
ORD_01357,CUST_150,VEND_287,15-04-2023,BEaUty,,Debit Card,Returned,1.3,sia
ORD_01358,CUST_281,VEND_114,16-01-2024,Groceries,895.98,PayPal,Returned,1.4,North America
ORD_01359,CUST_733,VEND_432,26-04-2023,Sports,759.2,Debit Card,Cancelled,4.7,Asia
ORD_01360,CUST_500,VEND_204,17-06-2025,Electronics,,Debit Card,Delivered,4.8,Africa
ORD_01361,CUST_567,VEND_488,23-03-2025,Beauty,949.41,Debit Card,Returned,2,Europe
ORD_01362,CUST_584,VEND_407,01-10-2025,Home Decor,231.45,Debit Card,Returned,4.8,Asia
ORD_01363,CUST_33,VEND_8,05-05-2023,Groceries,830.69,Debit Card,Delivered,3.6,ASIA
ORD_01364,CUST_176,VEND_89,23-06-2023,Groceries,239.69,UPI,Delivered,1.8,Asia
ORD_01365,CUST_272,VEND_98,20-04-2025,Beauty,,UPI,Cancelled,2.5,Africa
ORD_01366,CUST_252,VEND_45,05-04-2025,Beauty,804.63,Debit Card,Cancelled,4.1,Asia
ORD_01367,CUST_876,VEND_110,19-05-2024,Elecronics,887.91,Debit Card,DelIVerEd,2,Africa
ORD_01368,CUST_846,VEND_418,07-15-2025,Groceries,90.26,PayPal,Cancelled,2.4,aFricA
ORD_01369,CUST_440,VEND_317,10-08-2025,Electronics,197.55,Debit Card,Cancelled,4.8,Africa
ORD_01370,CUST_324,VEND_197,09-28-2023,Beauty,809.15,Cash,Cancelled,1,Africa
ORD_01371,CUST_70,VEND_366,30-08-2023,Clothing,790.92,Debit Card,Returned,3,North America
ORD_01372,CUST_910,VEND_176,26-03-2025,Beauty,975.69,Debit Card,Returned,1,North America
ORD_01373,CUST_854,VEND_154,04-04-2024,GRoCerIES,47.84,Debit Card,Delivered,1.6,Europe
ORD_01374,CUST_804,VEND_201,07-04-2024,Home Decor,200.85,Credit Card,Returned,4.8,Africa
ORD_01375,CUST_345,VEND_88,03-20-2023,Electronics,367.38,Credit Card,Returned,1,Europe
ORD_01376,CUST_334,VEND_366,27-08-2023,Sports,102.46,Cash,Cancelled,2.4,Africa
ORD_01377,CUST_80,VEND_487,01-15-2023,Books,372.65,UPI,Returned,,North America
ORD_01378,CUST_274,VEND_116,04-03-2024,Clothing,,Cah,Returned,1.9,South America
ORD_01379,CUST_831,VEND_408,17-07-2024,Beauty,955.14,Cash,Returned,1.6,Europe
ORD_01380,CUST_271,VEND_232,09-04-2023,Clothing,509.3,Debit Card,retURned,3.7,Asia
ORD_01381,CUST_27,VEND_268,23-02-2024,Books,981.91,UPI,Returned,1.8,Asia
ORD_01382,CUST_750,VEND_443,07-23-2025,Beauty,839.49,UPI,Returned,4.2,Asia
ORD_01383,CUST_106,VEND_150,03-11-2024,Sport,765.89,UpI,Cancelled,2.4,Asia
ORD_01384,CUST_415,VEND_221,02-04-2025,Sports,139.42,Credit Card,Delivered,1.7,Erope
ORD_01385,CUST_322,VEND_118,19-04-2025,BOOKs,344.91,Debit Card,Returned,2.4,South America
ORD_01386,CUST_930,VEND_142,04-01-2025,Spots,552.88,Credit Card,Returned,3.8,North America
ORD_01387,CUST_957,VEND_411,12-29-2024,Clothing,932.95,Cash,DElIveREd,4.9,South America
ORD_01388,CUST_568,VEND_83,21-02-2024,Clothing,410.34,UPI,cANCeLled,2.8,South America
ORD_01389,CUST_500,VEND_9,12-18-2024,Books,276.05,PayPal,Returned,2.1,Europe
ORD_01390,CUST_648,VEND_121,15-10-2023,Sports,839.97,Debit Card,Cancelled,4.6,Eurpe
ORD_01391,CUST_318,VEND_240,05-13-2025,Home Decor,279.93,PayPal,Returned,3.9,Europe
ORD_01392,CUST_348,VEND_416,10-18-2024,Grocris,178.02,Debit Card,Cncelled,4.7,Africa
ORD_01393,CUST_88,VEND_421,16-01-2024,Groceries,8.74,Cash,Cancelled,3.8,Europe
ORD_01394,CUST_554,VEND_389,11-01-2023,Books,375.28,Debit Card,Returned,4.4,Europe
ORD_01395,CUST_540,VEND_213,31-07-2024,Electronics,544.92,Debit Card,caNcElLED,4.2,Europe
ORD_01396,CUST_489,VEND_260,13-07-2025,SporTs,525.26,Cash,Cancelled,2.9,Asia
ORD_01397,CUST_363,VEND_22,07-16-2024,Clothing,722.46,Debit Card,Returned,1.3,Europe
ORD_01398,CUST_57,VEND_369,08-01-2025,Home Decor,557.96,cAsh,Cancelled,4.9,Asia
ORD_01399,CUST_581,VEND_74,18-08-2025,Groceries,298.08,Cash,Cacelled,2.4,South America
ORD_01400,CUST_196,VEND_421,04-01-2024,Groceries,534.01,Credit Card,Returned,4.3,Africa
ORD_01401,CUST_322,VEND_73,30-01-2023,Clothing,117.77,Credit Card,Cancelled,3.3,Africa
ORD_01402,CUST_892,VEND_16,29-06-2025,Electronics,347.23,Cash,Delivered,1.3,North America
ORD_01403,CUST_509,VEND_146,12-03-2025,Electronics,449.64,PayPal,Returned,1.4,Africa
ORD_01404,CUST_53,VEND_446,02-02-2023,Clothing,652.95,Cash,Rturnd,4.3,North America
ORD_01405,CUST_852,VEND_279,05-08-2024,Sports,846.74,UPI,Cancelled,1.6,
ORD_01406,CUST_97,VEND_263,10-02-2024,Beauty,165.56,Credit Card,Returned,2.2,North America
ORD_01407,CUST_957,VEND_452,06-29-2024,Books,858.01,Cash,Returned,1.4,Europe
ORD_01408,CUST_776,VEND_204,16-01-2024,BEaUty,594.52,Debit Card,Returned,2.9,Erope
ORD_01409,CUST_236,VEND_52,04-15-2024,Electronics,827.94,Cash,Cancelled,bad,Asia
ORD_01410,CUST_493,VEND_256,10-22-2023,Clothing,662.73,PayPal,CANCelLed,4.9,Africa
ORD_01411,CUST_821,VEND_450,18-01-2024,Home Decor,23.12,PayPal,Delivered,3.9,North America
ORD_01412,CUST_223,VEND_159,02-27-2024,Electronics,264.44,Debit Card,Returned,1.6,asiA
ORD_01413,CUST_365,VEND_458,05-12-2024,Books,201,Cash,Delivered,4.1,Europe
ORD_01414,CUST_883,VEND_438,07-12-2023,Groceries,589.36,PayPal,Delivered,4.8,sOUTh amEriCA
ORD_01415,CUST_657,VEND_268,18-01-2023,Electronics,203.44,PayPal,Returned,1.1,Asia
ORD_01416,CUST_211,VEND_425,31-10-2023,Home Decor,135.71,UPI,Returned,4.1,Asia
ORD_01417,CUST_924,VEND_94,11-27-2023,Clothing,102.85,Debit Card,Cancelled,3.7,Asia
ORD_01418,CUST_889,VEND_414,30-09-2023,Clothing,219.84,Debit Card,Cancelled,3.9,Asia
ORD_01419,CUST_280,VEND_27,01-20-2025,Clothing,659.89,Debit Card,Returned,2.4,North America
ORD_01420,CUST_362,VEND_154,04-12-2025,SPOrts,744.35,UPI,Cancelled,3.8,South America
ORD_01421,CUST_942,VEND_176,02-04-2025,Groceries,679.5,Debit Card,Delivered,1.9,Europe
ORD_01422,CUST_459,VEND_271,10-02-2023,hOmE decOr,686.29,ayal,Returned,1.1,Asia
ORD_01423,CUST_111,VEND_342,09-26-2025,Books,930.03,Debit Card,Cancelled,3.7,South America
ORD_01424,CUST_380,VEND_477,11-18-2024,Sports,583.1,PayPal,Delivered,1.1,South America
ORD_01425,CUST_755,VEND_278,06-22-2025,Clothing,330.19,PayPal,Cancelled,2.8,Asia
ORD_01426,CUST_445,VEND_400,30-11-2024,Beauty,590.66,PayPal,Cancelled,1.4,Asia
ORD_01427,CUST_593,VEND_322,02-09-2024,Groceries,653.2,Cash,Delivered,4.3,Asia
ORD_01428,CUST_298,VEND_35,03-03-2024,Sports,672.6,Debit Card,Returned,2.3,Africa
ORD_01429,CUST_740,VEND_257,23-02-2024,Home Decor,991.68,PayPal,Rturnd,2.2,Asia
ORD_01430,CUST_979,VEND_275,24-02-2023,Groceries,67.61,UPI,Cancelled,1.4,Asia
ORD_01431,CUST_682,VEND_437,04-21-2023,Beauty,609.1,Cash,DElIvEreD,2.3,Europe
ORD_01432,CUST_79,VEND_217,20-09-2025,Groceries,968.08,Credit Card,Returned,4.2,Asia
ORD_01433,CUST_96,VEND_164,27-08-2024,Electronics,199.48,Credit Card,Returned,2.6,North America
ORD_01434,CUST_585,VEND_301,20-11-2024,Books,,Cash,Returned,3.7,Africa
ORD_01435,CUST_765,VEND_461,12-23-2024,Sports,199.18,Cash,Returned,4.4,
ORD_01436,CUST_92,VEND_385,03-06-2025,Home Decor,973.33,UPI,Cancelled,3.5,North America
ORD_01437,CUST_271,VEND_251,09-10-2024,Home Decor,740.07,Credit Card,Cancelled,2.1,Europe
ORD_01438,CUST_10,VEND_343,01-10-2025,Sports,200.33,PayPal,Delivered,1.7,Africa
ORD_01439,CUST_396,VEND_104,27-11-2023,Books,532.16,PI,Returned,3.8,NOrTh AMERIca
ORD_01440,CUST_271,VEND_333,10-06-2023,Electronics,508.79,PayPal,Cancelled,2.8,
ORD_01441,CUST_569,VEND_319,20-02-2024,Groceries,719.74,PayPal,Delivered,2.7,North America
ORD_01442,CUST_477,VEND_120,29-05-2023,Clothing,575.37,Cash,Delivered,4.6,
ORD_01443,CUST_158,VEND_79,15-12-2023,Home Decor,442.43,Cash,Cancelled,3,North America
ORD_01444,CUST_119,VEND_268,28-02-2024,Electronics,7.89,PayPal,Returned,2.5,Europe
ORD_01445,CUST_750,VEND_294,11-01-2024,Home Decor,951.48,UPI,Cancelled,3.5,North America
ORD_01446,CUST_908,VEND_339,25-05-2023,Groceries,358.35,PayPal,Delivered,1.6,South America
ORD_01447,CUST_792,VEND_454,09-20-2023,BeaUTy,756,UPI,Returned,,South America
ORD_01448,CUST_927,VEND_179,24-02-2023,Groceries,634.32,PayPal,Delivered,1.5,South America
ORD_01449,CUST_121,VEND_260,15-08-2024,Groceries,667.79,UI,Returned,1.9,Africa
ORD_01450,CUST_661,VEND_456,30-10-2025,gRoCEries,,UPI,Delivered,1.2,Europe
ORD_01451,CUST_254,VEND_145,07-16-2024,Groceries,118.99,PayPal,Delivered,2.6,Afica
ORD_01452,CUST_970,VEND_497,09-14-2025,ELecTronics,14.2,PayPal,Returned,2.1,Europe
ORD_01453,CUST_976,VEND_362,11-27-2024,Electronics,408.93,UPI,Delivered,2.8,Europe
ORD_01454,CUST_679,VEND_323,06-03-2025,Beauty,49.35,UPI,DelIVERed,3.8,Europe
ORD_01455,CUST_803,VEND_423,11-07-2024,Books,442.7,Cash,Returned,4.2,Africa
ORD_01456,CUST_914,VEND_184,01-29-2025,Beauty,63.41,UPI,Returned,4.7,North America
ORD_01457,CUST_60,VEND_340,10-15-2024,Electronics,222.79,UPI,Returned,2.9,eurOPE
ORD_01458,CUST_990,VEND_254,04-21-2023,Clothing,472.29,Cash,Cancelled,1.9,Africa
ORD_01459,CUST_420,VEND_438,17-03-2024,Beauty,864.08,Debit Card,Delivered,4.5,North America
ORD_01460,CUST_834,VEND_392,12-08-2024,Beauty,521.27,Debit Card,Delivered,2.1,South America
ORD_01461,CUST_390,VEND_134,29-08-2023,Groceries,630.85,Cash,reTurNed,1.2,South America
ORD_01462,CUST_649,VEND_65,03-26-2025,bookS,878.24,PayPal,Delivered,2.3,Europe
ORD_01463,CUST_508,VEND_485,01-03-2025,bEauty,35.11,PayPal,Cancelled,1.8,South America
ORD_01464,CUST_476,VEND_154,08-05-2024,Groceries,284.59,Cash,Cancelled,1.8,aSiA
ORD_01465,CUST_199,VEND_118,07-10-2023,Groceries,263.74,PayPal,Cancelled,4.6,Africa
ORD_01466,CUST_106,VEND_433,14-08-2023,Goceies,498.38,PayPal,DELivErEd,2.9,Asia
ORD_01467,CUST_476,VEND_263,02-22-2024,Clothing,887.75,PayPal,Retrned,2,North America
ORD_01468,CUST_732,VEND_434,17-02-2023,Groceries,127.51,UPI,Cancelled,3.2,ASIa
ORD_01469,CUST_464,VEND_405,18-02-2023,Beauty,725.99,Credit Card,Cancelled,1.3,South America
ORD_01470,CUST_43,VEND_95,02-17-2023,Electronics,168.92,Debit Card,dELIvErEd,2.8,Asia
ORD_01471,CUST_470,VEND_103,11-10-2023,Home Decor,872.68,UPI,RETuRnED,4.6,Africa
ORD_01472,CUST_466,VEND_435,24-11-2023,Beauty,43.24,Credit Card,Cancelled,3.6,Europe
ORD_01473,CUST_88,VEND_422,05-27-2023,Home Decor,858.15,PaPal,Cancelled,4.4,Europe
ORD_01474,CUST_543,VEND_55,30-04-2024,Books,498.96,Credit Card,rEtURNed,3.7,Europe
ORD_01475,CUST_618,VEND_136,30-08-2025,Electronics,511.14,UPI,Delivered,4.7,Europe
ORD_01476,CUST_885,VEND_453,01-03-2024,Clothing,205.23,PaYPAl,Delivered,2.2,Asia
ORD_01477,CUST_893,VEND_218,28-08-2023,bOoKS,501.08,Credit Card,Cancelled,2,Europe
ORD_01478,CUST_684,VEND_409,22-07-2023,Electronics,600.61,pAyPal,Cancelled,4.5,Europe
ORD_01479,CUST_322,VEND_256,06-23-2025,Beauty,823.95,PayPal,Returned,5,Nort America
ORD_01480,CUST_977,VEND_100,08-09-2024,GrOCERIES,492.69,Credit Card,Returned,2.4,AfrIcA
ORD_01481,CUST_768,VEND_319,09-03-2024,Groceries,150.64,upI,Returned,1,Africa
ORD_01482,CUST_599,VEND_181,17-01-2023,Sports,451.32,Cash,Cancelled,4.9,North America
ORD_01483,CUST_969,VEND_459,03-11-2023,Clothing,112.24,CREDIT CaRd,Cancelled,3.6,Europe
ORD_01484,CUST_888,VEND_363,16-06-2023,Books,721.7,PayPal,Delivered,2.9,Asia
ORD_01485,CUST_139,VEND_6,09-24-2025,Home Decor,150.77,UPI,CAnCELleD,1.4,Asia
ORD_01486,CUST_574,VEND_218,09-03-2025,Home Decor,801.9,UPI,Returned,1.2,Asia
ORD_01487,CUST_929,VEND_370,05-11-2025,Beauty,496.95,UPI,Returned,3.9,Europe
ORD_01488,CUST_571,VEND_330,08-09-2023,Home Decor,173.07,UPI,deLiveReD,3.1,nOrtH AMeriCa
ORD_01489,CUST_764,VEND_238,10-29-2024,Electronics,987.96,PayPal,Cancelled,3.7,North America
ORD_01490,CUST_394,VEND_348,01-04-2024,Groceries,682.69,PayPal,Returned,1.7,Africa
ORD_01491,CUST_959,VEND_448,01-12-2023,Groceries,357,Credit Card,Cancelled,4.9,Souh America
ORD_01492,CUST_350,VEND_307,14-04-2023,Electronics,143.14,PaypAl,Cancelled,1.3,Africa
ORD_01493,CUST_797,VEND_31,12-11-2024,Books,132.07,UPI,Cancelled,2.1,Europe
ORD_01494,CUST_822,VEND_450,18-10-2023,Beauty,346.59,cReDIt cArD,deLIVereD,2.5,Europe
ORD_01495,CUST_322,VEND_469,02-06-2023,Home Decor,994.19,PayPal,Reurned,4.4,Asia
ORD_01496,CUST_898,VEND_11,07-04-2025,Sports,285.77,Credit Card,Cancelled,2.5,Africa
ORD_01497,CUST_218,VEND_159,06-03-2025,Sports,553.34,DeBiT cArD,Returned,1.9,AfrICA
ORD_01498,CUST_794,VEND_384,01-18-2025,Home Decor,13.52,PayPal,Returned,2.1,aFriCA
ORD_01499,CUST_503,VEND_103,08-14-2024,Home Decor,200.3,Credit Card,Delivered,2,Africa
ORD_01500,CUST_294,VEND_444,04-09-2024,Home Decor,662.09,Debit Card,Delivered,1.6,Europe
ORD_01501,CUST_164,VEND_34,29-03-2025,Groceries,811.02,UPI,Cancelled,2.8,Africa
ORD_01502,CUST_857,VEND_120,25-05-2023,Books,,UPI,Returned,2.8,North America
ORD_01503,CUST_23,VEND_338,26-12-2023,Beauty,246.01,Cash,Delivered,4.6,Africa
ORD_01504,CUST_119,VEND_269,05-07-2025,Home Decor,571.7,Credit Card,Returned,3.6,Africa
ORD_01505,CUST_778,VEND_196,29-06-2024,BEauTY,310.29,ash,Delivered,1.8,
ORD_01506,CUST_286,VEND_237,07-05-2024,Groceries,586.96,Credit Card,Cancelled,2.6,Europe
ORD_01507,CUST_831,VEND_276,11-06-2023,Home Decor,354.52,UPI,Delivered,4.9,Europe
ORD_01508,CUST_483,VEND_478,03-10-2024,Groceries,920.22,PayPal,REtURNed,3.1,Africa
ORD_01509,CUST_134,VEND_498,11-09-2023,Electronics,456.02,UPI,cANcELLed,4.6,South America
ORD_01510,CUST_250,VEND_430,07-09-2025,Groceries,972.18,Credit Card,Returned,2.4,Europe
ORD_01511,CUST_133,VEND_160,08-26-2023,Books,180.71,Credit Card,dELivEred,4,South America
ORD_01512,CUST_430,VEND_287,24-04-2025,BeaUTY,523.8,Debit Card,Cancelled,1.4,Asia
ORD_01513,CUST_743,VEND_21,10-22-2024,Electronics,983.65,UPI,Cancelled,2.8,aFrICa
ORD_01514,CUST_424,VEND_65,06-02-2023,Books,545.68,Debit Card,Returned,4.1,Europe
ORD_01515,CUST_438,VEND_31,10-01-2024,Beauty,354,PayPal,Returned,3.8,Africa
ORD_01516,CUST_386,VEND_266,17-01-2023,Home Decor,741.89,dEBIT cARD,Delivered,3.3,euROpe
ORD_01517,CUST_412,VEND_428,30-09-2023,Elctronics,53.25,UPI,Cancelled,2.5,Asia
ORD_01518,CUST_196,VEND_497,28-02-2025,Books,75.64,PayPal,Returned,2.8,Europe
ORD_01519,CUST_162,VEND_250,19-06-2024,Electronics,241.73,UPI,Returned,4.4,North America
ORD_01520,CUST_343,VEND_454,05-07-2025,Beauty,735.97,UPI,Cancelled,1.9,South America
ORD_01521,CUST_376,VEND_348,20-07-2025,Clothing,465.56,debIt CarD,Cancelled,,South America
ORD_01522,CUST_755,VEND_422,10-06-2024,Electronics,229.3,Credit Card,Cancelled,2.8,Europe
ORD_01523,CUST_190,VEND_169,09-08-2023,Clothing,374.31,uPI,Delivered,3.8,Europe
ORD_01524,CUST_682,VEND_276,20-06-2024,lothing,980.26,Debit Card,dELiVeReD,4.2,South America
ORD_01525,CUST_741,VEND_3,09-10-2024,Home Decor,614.37,DeBiT CARD,Cancelled,3.6,South America
ORD_01526,CUST_33,VEND_69,15-06-2023,Sports,955.92,PayPal,Retured,1.1,North America
ORD_01527,CUST_915,VEND_357,29-11-2023,Sports,866.41,Credit Card,Delivered,4.1,Africa
ORD_01528,CUST_539,VEND_360,12-17-2024,BeaUtY,563.81,CrEdIt card,Delivered,2,South America
ORD_01529,CUST_939,VEND_240,23-09-2023,Books,637.05,UPI,Returned,4.2,EUrOpe
ORD_01530,CUST_164,VEND_471,08-19-2023,Sports,670.51,Cash,Returned,4.5,Europe
ORD_01531,CUST_923,VEND_54,13-12-2023,Beauty,468.81,UPI,CAncElLED,2.7,aSia
ORD_01532,CUST_416,VEND_476,10-06-2025,Clothing,386.19,Debit Card,Cancelled,1.1,Asia
ORD_01533,CUST_473,VEND_72,07-09-2025,Clothing,209.01,credit caRD,Returned,2.5,Africa
ORD_01534,CUST_790,VEND_76,02-10-2023,SPoRTS,411.06,PayPal,Cancelled,1.4,North America
ORD_01535,CUST_382,VEND_13,11-03-2023,Clothing,992.47,Cash,Delivered,3.3,Africa
ORD_01536,CUST_803,VEND_359,06-19-2024,Groceries,747.72,Credit Card,Returned,4.2,Asia
ORD_01537,CUST_378,VEND_85,10-28-2025,Books,763.38,Cash,Delivered,1.9,North America
ORD_01538,CUST_611,VEND_243,10-10-2024,Electronics,,Credit Card,Delivered,4,eUropE
ORD_01539,CUST_99,VEND_403,07-02-2023,Sports,252.33,Debit Card,Returned,3,North America
ORD_01540,CUST_194,VEND_308,08-03-2025,Beauty,90.21,PayPal,Delivered,3,Asia
ORD_01541,CUST_996,VEND_389,08-31-2024,Beauty,754.63,Debit Card,Returned,5,South America
ORD_01542,CUST_533,VEND_499,15-08-2023,Clothing,643.77,Credit Card,Cancelled,2.5,North America
ORD_01543,CUST_53,VEND_246,12-19-2024,Groceries,214.29,caSh,Delivered,3.8,south AMERICA
ORD_01544,CUST_335,VEND_447,11-01-2024,Groceries,911.02,CrEDIt cArD,Cancelled,3.1,Asia
ORD_01545,CUST_797,VEND_189,26-11-2024,Groceries,112.73,Upi,Cancelled,1.6,North America
ORD_01546,CUST_335,VEND_461,10-09-2024,Books,486.78,UPI,Delivered,1.5,North America
ORD_01547,CUST_34,VEND_486,29-03-2023,Clothing,749.12,PayPal,Returned,2.3,North America
ORD_01548,CUST_376,VEND_324,04-07-2024,beautY,506.71,UPI,Delivered,3.1,North America
ORD_01549,CUST_129,VEND_483,06-03-2024,SpoRTs,218.81,Debit Card,Delivered,1.5,Africa
ORD_01550,CUST_643,VEND_136,08-22-2025,Electronics,458.74,Debit Card,Delivered,4.4,South America
ORD_01551,CUST_396,VEND_486,08-15-2023,Clothing,169.39,ash,CanCEllED,2.8,Europe
ORD_01552,CUST_170,VEND_371,15-06-2024,Books,766.01,Cash,Delivered,4.5,South America
ORD_01553,CUST_319,VEND_36,08-09-2025,Bauty,607.88,Credit Card,Cancelled,2.2,SOuTh AmerICA
ORD_01554,CUST_871,VEND_42,02-05-2023,Beauty,739.04,PayPal,Returned,1.6,South America
ORD_01555,CUST_183,VEND_435,15-10-2025,Grocerie,485.12,Debit Card,Cancelled,2.4,South Aerica
ORD_01556,CUST_694,VEND_48,26-10-2024,Clothing,506.65,UPI,Returned,1.2,Africa
ORD_01557,CUST_582,VEND_242,01-06-2023,Books,188.39,Credit Card,Delivered,3.5,South America
ORD_01558,CUST_409,VEND_380,20-10-2024,Beauty,671.77,Debit Card,Returned,4.5,Asia
ORD_01559,CUST_444,VEND_164,10-17-2024,Sports,858.16,PayPal,Returned,2,Asia
ORD_01560,CUST_820,VEND_375,11-05-2025,Electronics,499.82,UPI,Returned,2.7,South America
ORD_01561,CUST_218,VEND_409,14-02-2023,Beauty,723.59,Cash,Cancelled,3.4,asIa
ORD_01562,CUST_363,VEND_173,04-17-2023,Home Decor,13.91,Debit Card,delivEred,4.3,Africa
ORD_01563,CUST_75,VEND_144,25-07-2025,Electronics,383.95,Debit Card,Cancelled,4.6,Europe
ORD_01564,CUST_740,VEND_225,25-11-2023,Sports,823.97,UPI,Delivered,2.2,SOuTh AmeRiCA
ORD_01565,CUST_474,VEND_295,08-02-2025,HOME deCOR,913.69,cAsH,Cancelled,4.4,North America
ORD_01566,CUST_642,VEND_187,26-11-2024,Groceries,810.16,Cash,Returned,4,North America
ORD_01567,CUST_139,VEND_174,27-01-2024,Electronics,907.68,Cash,DeLIverEd,4.4,North America
ORD_01568,CUST_278,VEND_482,20-08-2025,Home Decor,501.69,Credit Card,Returned,4.2,North America
ORD_01569,CUST_878,VEND_114,27-07-2024,Sports,426.58,UPI,Returned,4.7,aSIA
ORD_01570,CUST_786,VEND_36,04-10-2025,Home Decor,55,Credit Card,Delivered,2,Asia
ORD_01571,CUST_332,VEND_369,14-06-2023,elECTronicS,420.26,UPI,Cancelled,2.5,South America
ORD_01572,CUST_626,VEND_140,09-05-2024,Home Decor,796.6,Debit Card,Cancelled,bad,Africa
ORD_01573,CUST_835,VEND_40,06-03-2025,Groceries,836.99,Credit Card,Cancelled,4,Africa
ORD_01574,CUST_756,VEND_178,08-19-2024,Electronics,434.9,Credit Card,Returned,3.7,Europe
ORD_01575,CUST_930,VEND_57,05-01-2025,Sports,10.77,Debit Card,Returned,2.6,South America
ORD_01576,CUST_345,VEND_482,17-01-2024,Sport,188.15,Debit Card,Delivered,2.6,Europe
ORD_01577,CUST_898,VEND_419,24-05-2024,Sports,236.77,UPI,Returned,bad,South America
ORD_01578,CUST_204,VEND_61,22-04-2024,Books,424.19,Credit Card,Cancelled,1.2,Asia
ORD_01579,CUST_735,VEND_331,12-19-2023,Groceries,938.27,UPi,Delivered,5,Africa
ORD_01580,CUST_360,VEND_453,02-22-2024,Clothing,,Credit Card,DeliVerED,3.6,EUROPE
ORD_01581,CUST_835,VEND_123,29-11-2024,Beauty,615.6,PayPal,Cancelled,2.1,South America
ORD_01582,CUST_821,VEND_144,17-12-2024,Sports,740.58,Debit Card,Returned,3.2,North America
ORD_01583,CUST_687,VEND_270,16-07-2025,Clothing,556.09,Credit Card,Retured,2.5,Asia
ORD_01584,CUST_770,VEND_200,27-01-2025,Home Decor,,PayPal,Cancelled,,Asia
ORD_01585,CUST_508,VEND_379,06-04-2024,Electronics,707.85,UPI,Returned,3.6,Asia
ORD_01586,CUST_423,VEND_151,30-12-2023,ClOthiNg,308.67,Credit Card,Returned,4.6,Africa
ORD_01587,CUST_984,VEND_72,04-30-2025,Home Decor,247.47,PayPal,Cancelled,3.8,Europe
ORD_01588,CUST_216,VEND_117,06-06-2023,Electronics,392.98,Cash,Returned,,North America
ORD_01589,CUST_165,VEND_152,18-03-2025,Electronics,141.73,Cash,Cancelled,2.5,South America
ORD_01590,CUST_37,VEND_215,21-08-2025,Home Decor,193.18,Cash,Cancelled,3,Europe
ORD_01591,CUST_676,VEND_298,03-06-2025,Books,533.49,Debit Card,Delivered,1.8,Soth America
ORD_01592,CUST_888,VEND_283,09-29-2023,Sports,155.98,UPI,Cancelled,4.4,South America
ORD_01593,CUST_162,VEND_44,11-03-2023,BeAUTy,840.31,PayPal,Cancelled,4.2,North America
ORD_01594,CUST_311,VEND_499,06-03-2024,Electronics,794.65,UPI,Returned,3.1,Asia
ORD_01595,CUST_520,VEND_406,08-05-2024,Electronics,771.26,deBiT cArD,Returned,1.5,North America
ORD_01596,CUST_646,VEND_359,12-06-2024,Clothing,802.84,PayPal,Delivered,3.4,Asia
ORD_01597,CUST_427,VEND_85,14-11-2024,Beauty,84.78,Debit Card,dEliVEReD,3.2,North America
ORD_01598,CUST_640,VEND_487,12-14-2024,Sports,191.81,PayPal,Canclld,4,Africa
ORD_01599,CUST_838,VEND_180,13-09-2024,Sports,795.23,CReDIT card,DELIVEred,1.3,Africa
ORD_01600,CUST_844,VEND_471,12-08-2023,Home Decor,693.01,UPI,Delivered,1.1,Africa
ORD_01601,CUST_282,VEND_207,12-09-2024,Beauty,624.46,Debit Card,Delivered,2.6,North America
ORD_01602,CUST_124,VEND_7,15-07-2024,Sports,731.82,Debit Card,Returned,1.8,Asia
ORD_01603,CUST_318,VEND_253,09-12-2025,Bks,716.28,PayPal,Delivered,1.9,North America
ORD_01604,CUST_82,VEND_140,23-11-2024,Books,774.76,Debit Card,DELIVeREd,3.9,Asia
ORD_01605,CUST_603,VEND_357,07-16-2024,Electronics,827.51,Credit Card,dELivereD,3.2,
ORD_01606,CUST_45,VEND_13,11-28-2023,lectronics,136.84,UPI,Returned,2.1,Africa
ORD_01607,CUST_563,VEND_72,17-11-2024,ClotHinG,795.52,Debit Card,Delivered,2.9,Asia
ORD_01608,CUST_103,VEND_428,31-05-2024,Sports,171.82,UPI,Returned,2.7,Africa
ORD_01609,CUST_369,VEND_50,27-09-2024,Sport,197.1,PayPal,Delivered,4,Africa
ORD_01610,CUST_983,VEND_229,06-16-2024,Home Decor,396.75,Debit Card,DELivEreD,4,Europe
ORD_01611,CUST_9,VEND_226,02-20-2025,Groceries,335.44,UPI,Returned,2.9,Asia
ORD_01612,CUST_47,VEND_465,01-04-2023,Hom Dcor,,pAYpaL,deliVeREd,2.6,South America
ORD_01613,CUST_312,VEND_238,04-04-2024,Home Decor,557.27,Upi,Returned,4.5,Asia
ORD_01614,CUST_555,VEND_361,10-01-2025,Electronics,429.66,PayPal,Returned,2.5,South America
ORD_01615,CUST_997,VEND_389,10-02-2023,Hoe Decor,476.28,uPi,Delivered,4.5,South America
